date,OREB [Time unit from - to],forecasted_load_mw,actual_load_mw,time,datetime,hour,weekday,month,Month_Name,Time_Difference,forecast_error_mw,absolute_error_mw,squared_error_mw2,absolute_percentage_error,forecast_status,year,week,weekday_number,is_weekend
2026-04-26,20:00 - 20:15,17650,17376.84,20:00,2026-04-26 20:00:00,20,Sunday,4,April,0 days 00:15:00,-273.15999999999985,273.15999999999985,74616.38559999992,1.5719774136149025,Overforecast,2026,17,6,True
2026-04-26,20:15 - 20:30,17650,17474.252,20:15,2026-04-26 20:15:00,20,Sunday,4,April,0 days 00:15:00,-175.7479999999996,175.7479999999996,30887.359503999858,1.0057540660395625,Overforecast,2026,17,6,True
2026-04-26,20:30 - 20:45,17650,17759.777,20:30,2026-04-26 20:30:00,20,Sunday,4,April,0 days 00:15:00,109.77699999999822,109.77699999999822,12050.98972899961,0.6181215000616181,Underforecast,2026,17,6,True
2026-04-26,20:45 - 21:00,17550,17619.36,20:45,2026-04-26 20:45:00,20,Sunday,4,April,0 days 00:15:00,69.36000000000058,69.36000000000058,4810.8096000000805,0.3936578854169538,Underforecast,2026,17,6,True
2026-04-26,21:00 - 21:15,17350,17390.713,21:00,2026-04-26 21:00:00,21,Sunday,4,April,0 days 00:15:00,40.71299999999974,40.71299999999974,1657.5483689999787,0.2341077102474162,Underforecast,2026,17,6,True
2026-04-26,21:15 - 21:30,17100,17145.014,21:15,2026-04-26 21:15:00,21,Sunday,4,April,0 days 00:15:00,45.013999999999214,45.013999999999214,2026.2601959999292,0.2625486336727355,Underforecast,2026,17,6,True
2026-04-26,21:30 - 21:45,16800,16890.783,21:30,2026-04-26 21:30:00,21,Sunday,4,April,0 days 00:15:00,90.78299999999945,90.78299999999945,8241.553088999899,0.5374706430128162,Underforecast,2026,17,6,True
2026-04-26,21:45 - 22:00,16550,16687.312,21:45,2026-04-26 21:45:00,21,Sunday,4,April,0 days 00:15:00,137.31200000000172,137.31200000000172,18854.585344000472,0.8228527158837906,Underforecast,2026,17,6,True
2026-04-26,22:00 - 22:15,16250,16512.25,22:00,2026-04-26 22:00:00,22,Sunday,4,April,0 days 00:15:00,262.25,262.25,68775.0625,1.5882148102166573,Underforecast,2026,17,6,True
2026-04-26,22:15 - 22:30,16050,16326.364,22:15,2026-04-26 22:15:00,22,Sunday,4,April,0 days 00:15:00,276.3639999999996,276.3639999999996,76377.06049599977,1.692746774480831,Underforecast,2026,17,6,True
2026-04-26,22:30 - 22:45,15850,16014.856,22:30,2026-04-26 22:30:00,22,Sunday,4,April,0 days 00:15:00,164.85599999999977,164.85599999999977,27177.50073599992,1.0293942074783549,Underforecast,2026,17,6,True
2026-04-26,22:45 - 23:00,15550,15673.16,22:45,2026-04-26 22:45:00,22,Sunday,4,April,0 days 00:15:00,123.15999999999985,123.15999999999985,15168.385599999965,0.7858019697367975,Underforecast,2026,17,6,True
2026-04-26,23:00 - 23:15,15250,15443.352,23:00,2026-04-26 23:00:00,23,Sunday,4,April,0 days 00:15:00,193.35200000000077,193.35200000000077,37384.9959040003,1.2520079837589713,Underforecast,2026,17,6,True
2026-04-26,23:15 - 23:30,15050,15287.255,23:15,2026-04-26 23:15:00,23,Sunday,4,April,0 days 00:15:00,237.2549999999992,237.2549999999992,56289.93502499962,1.5519790832297833,Underforecast,2026,17,6,True
2026-04-26,23:30 - 23:45,14800,14835.903,23:30,2026-04-26 23:30:00,23,Sunday,4,April,0 days 00:15:00,35.90300000000025,35.90300000000025,1289.0254090000178,0.24200077339411188,Underforecast,2026,17,6,True
2026-04-26,23:45 - 24:00,14550,14727.192,23:45,2026-04-26 23:45:00,23,Sunday,4,April,0 days 00:15:00,177.1919999999991,177.1919999999991,31397.00486399968,1.2031621506665975,Underforecast,2026,17,6,True
2026-04-27,00:00 - 00:15,14150,14457.095,00:00,2026-04-27 00:00:00,0,Monday,4,April,0 days 00:15:00,307.09499999999935,307.09499999999935,94307.3390249996,2.124181932815682,Underforecast,2026,18,0,False
2026-04-27,00:15 - 00:30,14000,14390.557,00:15,2026-04-27 00:15:00,0,Monday,4,April,0 days 00:15:00,390.5570000000007,390.5570000000007,152534.77024900055,2.7139811197023205,Underforecast,2026,18,0,False
2026-04-27,00:30 - 00:45,13800,14471.546,00:30,2026-04-27 00:30:00,0,Monday,4,April,0 days 00:15:00,671.5460000000003,671.5460000000003,450974.0301160004,4.64045790270093,Underforecast,2026,18,0,False
2026-04-27,00:45 - 01:00,13650,14104.043,00:45,2026-04-27 00:45:00,0,Monday,4,April,0 days 00:15:00,454.04299999999967,454.04299999999967,206155.0458489997,3.219240043440024,Underforecast,2026,18,0,False
2026-04-27,01:00 - 01:15,13550,14154.419,01:00,2026-04-27 01:00:00,1,Monday,4,April,0 days 00:15:00,604.4189999999999,604.4189999999999,365322.32756099984,4.270178804230678,Underforecast,2026,18,0,False
2026-04-27,01:15 - 01:30,13500,14116.511,01:15,2026-04-27 01:15:00,1,Monday,4,April,0 days 00:15:00,616.5110000000004,616.5110000000004,380085.81312100054,4.36730435728772,Underforecast,2026,18,0,False
2026-04-27,01:30 - 01:45,13400,14120.234,01:30,2026-04-27 01:30:00,1,Monday,4,April,0 days 00:15:00,720.2340000000004,720.2340000000004,518737.01475600054,5.100722835046504,Underforecast,2026,18,0,False
2026-04-27,01:45 - 02:00,13400,13937.824,01:45,2026-04-27 01:45:00,1,Monday,4,April,0 days 00:15:00,537.8240000000005,537.8240000000005,289254.65497600054,3.858737203167442,Underforecast,2026,18,0,False
2026-04-27,02:00 - 02:15,13400,13959.843,02:00,2026-04-27 02:00:00,2,Monday,4,April,0 days 00:15:00,559.8430000000008,559.8430000000008,313424.1846490009,4.010381778648949,Underforecast,2026,18,0,False
2026-04-27,02:15 - 02:30,13400,13957.368,02:15,2026-04-27 02:15:00,2,Monday,4,April,0 days 00:15:00,557.3680000000004,557.3680000000004,310659.08742400043,3.99336035275419,Underforecast,2026,18,0,False
2026-04-27,02:30 - 02:45,13400,13701.063,02:30,2026-04-27 02:30:00,2,Monday,4,April,0 days 00:15:00,301.0630000000001,301.0630000000001,90638.92996900006,2.197369649347646,Underforecast,2026,18,0,False
2026-04-27,02:45 - 03:00,13400,13950.277,02:45,2026-04-27 02:45:00,2,Monday,4,April,0 days 00:15:00,550.277,550.277,302804.77672900003,3.944559667166466,Underforecast,2026,18,0,False
2026-04-27,03:00 - 03:15,13400,14029.595,03:00,2026-04-27 03:00:00,3,Monday,4,April,0 days 00:15:00,629.5949999999993,629.5949999999993,396389.8640249992,4.487620633382499,Underforecast,2026,18,0,False
2026-04-27,03:15 - 03:30,13400,13767.984,03:15,2026-04-27 03:15:00,3,Monday,4,April,0 days 00:15:00,367.9840000000004,367.9840000000004,135412.22425600028,2.6727515081365607,Underforecast,2026,18,0,False
2026-04-27,03:30 - 03:45,13400,13778.66,03:30,2026-04-27 03:30:00,3,Monday,4,April,0 days 00:15:00,378.65999999999985,378.65999999999985,143383.3955999999,2.748162738611736,Underforecast,2026,18,0,False
2026-04-27,03:45 - 04:00,13500,14038.626,03:45,2026-04-27 03:45:00,3,Monday,4,April,0 days 00:15:00,538.6260000000002,538.6260000000002,290117.9678760002,3.8367429974984746,Underforecast,2026,18,0,False
2026-04-27,04:00 - 04:15,13650,14150.107,04:00,2026-04-27 04:00:00,4,Monday,4,April,0 days 00:15:00,500.10699999999997,500.10699999999997,250107.01144899998,3.5342983625494844,Underforecast,2026,18,0,False
2026-04-27,04:15 - 04:30,13800,14169.741,04:15,2026-04-27 04:15:00,4,Monday,4,April,0 days 00:15:00,369.741,369.741,136708.40708099998,2.60937020655494,Underforecast,2026,18,0,False
2026-04-27,04:30 - 04:45,14050,14447.121,04:30,2026-04-27 04:30:00,4,Monday,4,April,0 days 00:15:00,397.1209999999992,397.1209999999992,157705.08864099934,2.7487898800044603,Underforecast,2026,18,0,False
2026-04-27,04:45 - 05:00,14200,14533.962,04:45,2026-04-27 04:45:00,4,Monday,4,April,0 days 00:15:00,333.96199999999953,333.96199999999953,111530.61744399968,2.2978042738793425,Underforecast,2026,18,0,False
2026-04-27,05:00 - 05:15,14400,14728.04,05:00,2026-04-27 05:00:00,5,Monday,4,April,0 days 00:15:00,328.0400000000009,328.0400000000009,107610.24160000058,2.227316058348571,Underforecast,2026,18,0,False
2026-04-27,05:15 - 05:30,14750,15066.078,05:15,2026-04-27 05:15:00,5,Monday,4,April,0 days 00:15:00,316.0779999999995,316.0779999999995,99905.30208399969,2.0979448002326784,Underforecast,2026,18,0,False
2026-04-27,05:30 - 05:45,15150,15419.667,05:30,2026-04-27 05:30:00,5,Monday,4,April,0 days 00:15:00,269.66699999999946,269.66699999999946,72720.2908889997,1.748850996587666,Underforecast,2026,18,0,False
2026-04-27,05:45 - 06:00,15750,15957.95,05:45,2026-04-27 05:45:00,5,Monday,4,April,0 days 00:15:00,207.95000000000073,207.95000000000073,43243.202500000305,1.3031122418606444,Underforecast,2026,18,0,False
2026-04-27,06:00 - 06:15,16900,17192.098,06:00,2026-04-27 06:00:00,6,Monday,4,April,0 days 00:15:00,292.0980000000018,292.0980000000018,85321.24160400104,1.699024749626263,Underforecast,2026,18,0,False
2026-04-27,06:15 - 06:30,17550,18016.55,06:15,2026-04-27 06:15:00,6,Monday,4,April,0 days 00:15:00,466.5499999999993,466.5499999999993,217668.90249999933,2.589563484684911,Underforecast,2026,18,0,False
2026-04-27,06:30 - 06:45,18200,18528.988,06:30,2026-04-27 06:30:00,6,Monday,4,April,0 days 00:15:00,328.9880000000012,328.9880000000012,108233.10414400078,1.7755313997720825,Underforecast,2026,18,0,False
2026-04-27,06:45 - 07:00,18800,19181.322,06:45,2026-04-27 06:45:00,6,Monday,4,April,0 days 00:15:00,381.3220000000001,381.3220000000001,145406.4676840001,1.987986020984373,Underforecast,2026,18,0,False
2026-04-27,07:00 - 07:15,19300,19693.838,07:00,2026-04-27 07:00:00,7,Monday,4,April,0 days 00:15:00,393.83799999999974,393.83799999999974,155108.3702439998,1.9998031871695083,Underforecast,2026,18,0,False
2026-04-27,07:15 - 07:30,19750,20143.14,07:15,2026-04-27 07:15:00,7,Monday,4,April,0 days 00:15:00,393.1399999999994,393.1399999999994,154559.05959999954,1.9517314579554104,Underforecast,2026,18,0,False
2026-04-27,07:30 - 07:45,20100,20009.28,07:30,2026-04-27 07:30:00,7,Monday,4,April,0 days 00:15:00,-90.72000000000116,90.72000000000116,8230.11840000021,0.453389627212979,Overforecast,2026,18,0,False
2026-04-27,07:45 - 08:00,20550,20194.996,07:45,2026-04-27 07:45:00,7,Monday,4,April,0 days 00:15:00,-355.0040000000008,355.0040000000008,126027.84001600058,1.7578810117120143,Overforecast,2026,18,0,False
2026-04-27,08:00 - 08:15,20850,19957.94,08:00,2026-04-27 08:00:00,8,Monday,4,April,0 days 00:15:00,-892.0600000000013,892.0600000000013,795771.0436000023,4.4696997786344745,Overforecast,2026,18,0,False
2026-04-27,08:15 - 08:30,20950,19859.19,08:15,2026-04-27 08:15:00,8,Monday,4,April,0 days 00:15:00,-1090.8100000000013,1090.8100000000013,1189866.4561000029,5.4927215057613195,Overforecast,2026,18,0,False
2026-04-27,08:30 - 08:45,21000,19744.734,08:30,2026-04-27 08:30:00,8,Monday,4,April,0 days 00:15:00,-1255.2659999999996,1255.2659999999996,1575692.730755999,6.357472326545395,Overforecast,2026,18,0,False
2026-04-27,08:45 - 09:00,21050,19846.895,08:45,2026-04-27 08:45:00,8,Monday,4,April,0 days 00:15:00,-1203.1049999999996,1203.1049999999996,1447461.6410249989,6.061930594181102,Overforecast,2026,18,0,False
2026-04-27,09:00 - 09:15,21050,18464.13,09:00,2026-04-27 09:00:00,9,Monday,4,April,0 days 00:15:00,-2585.869999999999,2585.869999999999,6686723.656899995,14.004829905335365,Overforecast,2026,18,0,False
2026-04-27,09:15 - 09:30,21050,19495.307,09:15,2026-04-27 09:15:00,9,Monday,4,April,0 days 00:15:00,-1554.6929999999993,1554.6929999999993,2417070.324248998,7.97470386078044,Overforecast,2026,18,0,False
2026-04-27,09:30 - 09:45,20900,19297.2,09:30,2026-04-27 09:30:00,9,Monday,4,April,0 days 00:15:00,-1602.7999999999993,1602.7999999999993,2568967.8399999975,8.305868208859312,Overforecast,2026,18,0,False
2026-04-27,09:45 - 10:00,20650,19433.486,09:45,2026-04-27 09:45:00,9,Monday,4,April,0 days 00:15:00,-1216.5139999999992,1216.5139999999992,1479906.3121959982,6.259885642750864,Overforecast,2026,18,0,False
2026-04-27,10:00 - 10:15,20350,19202.324,10:00,2026-04-27 10:00:00,10,Monday,4,April,0 days 00:15:00,-1147.6759999999995,1147.6759999999995,1317160.2009759988,5.9767557301918215,Overforecast,2026,18,0,False
2026-04-27,10:15 - 10:30,20300,19490.936,10:15,2026-04-27 10:15:00,10,Monday,4,April,0 days 00:15:00,-809.0639999999985,809.0639999999985,654584.5560959976,4.1509756124590345,Overforecast,2026,18,0,False
2026-04-27,10:30 - 10:45,20250,19277.225,10:30,2026-04-27 10:30:00,10,Monday,4,April,0 days 00:15:00,-972.7750000000015,972.7750000000015,946291.2006250028,5.046239798518727,Overforecast,2026,18,0,False
2026-04-27,10:45 - 11:00,20150,19616.926,10:45,2026-04-27 10:45:00,10,Monday,4,April,0 days 00:15:00,-533.0740000000005,533.0740000000005,284167.88947600056,2.717418621041852,Overforecast,2026,18,0,False
2026-04-27,11:00 - 11:15,20150,19994.203,11:00,2026-04-27 11:00:00,11,Monday,4,April,0 days 00:15:00,-155.79699999999866,155.79699999999866,24272.70520899958,0.7792108542661023,Overforecast,2026,18,0,False
2026-04-27,11:15 - 11:30,20150,20073.357,11:15,2026-04-27 11:15:00,11,Monday,4,April,0 days 00:15:00,-76.64300000000003,76.64300000000003,5874.149449000004,0.3818145614607464,Overforecast,2026,18,0,False
2026-04-27,11:30 - 11:45,20150,19928.393,11:30,2026-04-27 11:30:00,11,Monday,4,April,0 days 00:15:00,-221.60699999999997,221.60699999999997,49109.66244899999,1.11201640794619,Overforecast,2026,18,0,False
2026-04-27,11:45 - 12:00,20150,20088.598,11:45,2026-04-27 11:45:00,11,Monday,4,April,0 days 00:15:00,-61.401999999998225,61.401999999998225,3770.205603999782,0.3056559745981189,Overforecast,2026,18,0,False
2026-04-27,12:00 - 12:15,20150,20187.928,12:00,2026-04-27 12:00:00,12,Monday,4,April,0 days 00:15:00,37.927999999999884,37.927999999999884,1438.5331839999913,0.18787465459555772,Underforecast,2026,18,0,False
2026-04-27,12:15 - 12:30,20150,20104.133,12:15,2026-04-27 12:15:00,12,Monday,4,April,0 days 00:15:00,-45.86699999999837,45.86699999999837,2103.7816889998503,0.22814711780905134,Overforecast,2026,18,0,False
2026-04-27,12:30 - 12:45,20150,20096.008,12:30,2026-04-27 12:30:00,12,Monday,4,April,0 days 00:15:00,-53.99199999999837,53.99199999999837,2915.136063999824,0.26867027521086956,Overforecast,2026,18,0,False
2026-04-27,12:45 - 13:00,20150,20224.45,12:45,2026-04-27 12:45:00,12,Monday,4,April,0 days 00:15:00,74.45000000000073,74.45000000000073,5542.802500000108,0.3681187869138628,Underforecast,2026,18,0,False
2026-04-27,13:00 - 13:15,20150,20298.264,13:00,2026-04-27 13:00:00,13,Monday,4,April,0 days 00:15:00,148.2639999999992,148.2639999999992,21982.213695999766,0.7304269961214378,Underforecast,2026,18,0,False
2026-04-27,13:15 - 13:30,20150,20128.287,13:15,2026-04-27 13:15:00,13,Monday,4,April,0 days 00:15:00,-21.712999999999738,21.712999999999738,471.4543689999886,0.10787306440930486,Overforecast,2026,18,0,False
2026-04-27,13:30 - 13:45,20050,19597.021,13:30,2026-04-27 13:30:00,13,Monday,4,April,0 days 00:15:00,-452.97899999999936,452.97899999999936,205189.97444099942,2.3114686665896786,Overforecast,2026,18,0,False
2026-04-27,13:45 - 14:00,19700,19673.715,13:45,2026-04-27 13:45:00,13,Monday,4,April,0 days 00:15:00,-26.284999999999854,26.284999999999854,690.9012249999923,0.13360465982149206,Overforecast,2026,18,0,False
2026-04-27,14:00 - 14:15,19750,19804.504,14:00,2026-04-27 14:00:00,14,Monday,4,April,0 days 00:15:00,54.504000000000815,54.504000000000815,2970.686016000089,0.27521012391929034,Underforecast,2026,18,0,False
2026-04-27,14:15 - 14:30,19800,19940.4,14:15,2026-04-27 14:15:00,14,Monday,4,April,0 days 00:15:00,140.40000000000146,140.40000000000146,19712.160000000407,0.704098212673775,Underforecast,2026,18,0,False
2026-04-27,14:30 - 14:45,19800,18888.574,14:30,2026-04-27 14:30:00,14,Monday,4,April,0 days 00:15:00,-911.4259999999995,911.4259999999995,830697.3534759991,4.825276910792733,Overforecast,2026,18,0,False
2026-04-27,14:45 - 15:00,19800,19751.242,14:45,2026-04-27 14:45:00,14,Monday,4,April,0 days 00:15:00,-48.75800000000163,48.75800000000163,2377.3425640001587,0.2468604252836436,Overforecast,2026,18,0,False
2026-04-27,15:00 - 15:15,19850,19604.807,15:00,2026-04-27 15:00:00,15,Monday,4,April,0 days 00:15:00,-245.1929999999993,245.1929999999993,60119.60724899966,1.2506779587271595,Overforecast,2026,18,0,False
2026-04-27,15:15 - 15:30,19950,19421.29,15:15,2026-04-27 15:15:00,15,Monday,4,April,0 days 00:15:00,-528.7099999999991,528.7099999999991,279534.2640999991,2.7223217407288556,Overforecast,2026,18,0,False
2026-04-27,15:30 - 15:45,19950,19782.273,15:30,2026-04-27 15:30:00,15,Monday,4,April,0 days 00:15:00,-167.72699999999895,167.72699999999895,28132.34652899965,0.8478651568502718,Overforecast,2026,18,0,False
2026-04-27,15:45 - 16:00,19950,19426.74,15:45,2026-04-27 15:45:00,15,Monday,4,April,0 days 00:15:00,-523.2599999999984,523.2599999999984,273801.02759999834,2.69350390235314,Overforecast,2026,18,0,False
2026-04-27,16:00 - 16:15,20000,19262.842,16:00,2026-04-27 16:00:00,16,Monday,4,April,0 days 00:15:00,-737.1579999999994,737.1579999999994,543401.9169639992,3.826839258713742,Overforecast,2026,18,0,False
2026-04-27,16:15 - 16:30,20100,19251.592,16:15,2026-04-27 16:15:00,16,Monday,4,April,0 days 00:15:00,-848.4079999999994,848.4079999999994,719796.1344639991,4.4069498252404244,Overforecast,2026,18,0,False
2026-04-27,16:30 - 16:45,20200,19639.635,16:30,2026-04-27 16:30:00,16,Monday,4,April,0 days 00:15:00,-560.3650000000016,560.3650000000016,314008.9332250018,2.853235307071652,Overforecast,2026,18,0,False
2026-04-27,16:45 - 17:00,20200,19753.4,16:45,2026-04-27 16:45:00,16,Monday,4,April,0 days 00:15:00,-446.59999999999854,446.59999999999854,199451.5599999987,2.260876608583831,Overforecast,2026,18,0,False
2026-04-27,17:00 - 17:15,20200,19882.236,17:00,2026-04-27 17:00:00,17,Monday,4,April,0 days 00:15:00,-317.7639999999992,317.7639999999992,100973.9596959995,1.598230702019628,Overforecast,2026,18,0,False
2026-04-27,17:15 - 17:30,20200,19748.764,17:15,2026-04-27 17:15:00,17,Monday,4,April,0 days 00:15:00,-451.2360000000008,451.2360000000008,203613.9276960007,2.284882233642575,Overforecast,2026,18,0,False
2026-04-27,17:30 - 17:45,20200,20145.533,17:30,2026-04-27 17:30:00,17,Monday,4,April,0 days 00:15:00,-54.46700000000055,54.46700000000055,2966.65408900006,0.2703676293896049,Overforecast,2026,18,0,False
2026-04-27,17:45 - 18:00,20250,19811.922,17:45,2026-04-27 17:45:00,17,Monday,4,April,0 days 00:15:00,-438.07800000000134,438.07800000000134,191912.33408400117,2.211183750874859,Overforecast,2026,18,0,False
2026-04-27,18:00 - 18:15,20300,20022.627,18:00,2026-04-27 18:00:00,18,Monday,4,April,0 days 00:15:00,-277.3729999999996,277.3729999999996,76935.78112899978,1.3852977433980045,Overforecast,2026,18,0,False
2026-04-27,18:15 - 18:30,20400,20391.729,18:15,2026-04-27 18:15:00,18,Monday,4,April,0 days 00:15:00,-8.27100000000064,8.27100000000064,68.40944100001059,0.040560562569268356,Overforecast,2026,18,0,False
2026-04-27,18:30 - 18:45,20600,20320.53,18:30,2026-04-27 18:30:00,18,Monday,4,April,0 days 00:15:00,-279.47000000000116,279.47000000000116,78103.48090000065,1.3753086164583364,Overforecast,2026,18,0,False
2026-04-27,18:45 - 19:00,20550,20361.072,18:45,2026-04-27 18:45:00,18,Monday,4,April,0 days 00:15:00,-188.92799999999988,188.92799999999988,35693.78918399996,0.9278882762164973,Overforecast,2026,18,0,False
2026-04-27,19:00 - 19:15,20600,20446.28,19:00,2026-04-27 19:00:00,19,Monday,4,April,0 days 00:15:00,-153.72000000000116,153.72000000000116,23629.838400000357,0.751823803645461,Overforecast,2026,18,0,False
2026-04-27,19:15 - 19:30,20700,20672.107,19:15,2026-04-27 19:15:00,19,Monday,4,April,0 days 00:15:00,-27.89300000000003,27.89300000000003,778.0194490000016,0.13493060963742123,Overforecast,2026,18,0,False
2026-04-27,19:30 - 19:45,20800,20769.73,19:30,2026-04-27 19:30:00,19,Monday,4,April,0 days 00:15:00,-30.270000000000437,30.270000000000437,916.2729000000264,0.14574094126404358,Overforecast,2026,18,0,False
2026-04-27,19:45 - 20:00,20950,20904.484,19:45,2026-04-27 19:45:00,19,Monday,4,April,0 days 00:15:00,-45.51599999999962,45.51599999999962,2071.7062559999654,0.21773319063986282,Overforecast,2026,18,0,False
2026-04-27,20:00 - 20:15,21150,21204.822,20:00,2026-04-27 20:00:00,20,Monday,4,April,0 days 00:15:00,54.822000000000116,54.822000000000116,3005.451684000013,0.25853553498350573,Underforecast,2026,18,0,False
2026-04-27,20:15 - 20:30,21350,21147.777,20:15,2026-04-27 20:15:00,20,Monday,4,April,0 days 00:15:00,-202.22300000000178,202.22300000000178,40894.141729000716,0.9562376225170229,Overforecast,2026,18,0,False
2026-04-27,20:30 - 20:45,21300,21203.482,20:30,2026-04-27 20:30:00,20,Monday,4,April,0 days 00:15:00,-96.51800000000003,96.51800000000003,9315.724324000006,0.4551988206465336,Overforecast,2026,18,0,False
2026-04-27,20:45 - 21:00,21050,20919.535,20:45,2026-04-27 20:45:00,20,Monday,4,April,0 days 00:15:00,-130.46500000000015,130.46500000000015,17021.116225000038,0.6236515295392567,Overforecast,2026,18,0,False
2026-04-27,21:00 - 21:15,20700,20585.78,21:00,2026-04-27 21:00:00,21,Monday,4,April,0 days 00:15:00,-114.22000000000116,114.22000000000116,13046.208400000265,0.5548490268525224,Overforecast,2026,18,0,False
2026-04-27,21:15 - 21:30,20100,20090.705,21:15,2026-04-27 21:15:00,21,Monday,4,April,0 days 00:15:00,-9.294999999998254,9.294999999998254,86.39702499996754,0.04626517586116691,Overforecast,2026,18,0,False
2026-04-27,21:30 - 21:45,19600,19485.902,21:30,2026-04-27 21:30:00,21,Monday,4,April,0 days 00:15:00,-114.09800000000178,114.09800000000178,13018.353604000406,0.5855412800495547,Overforecast,2026,18,0,False
2026-04-27,21:45 - 22:00,18950,18828.969,21:45,2026-04-27 21:45:00,21,Monday,4,April,0 days 00:15:00,-121.03099999999904,121.03099999999904,14648.502960999767,0.6427914348363898,Overforecast,2026,18,0,False
2026-04-27,22:00 - 22:15,18750,18848.258,22:00,2026-04-27 22:00:00,22,Monday,4,April,0 days 00:15:00,98.25800000000163,98.25800000000163,9654.63456400032,0.5213107757756797,Underforecast,2026,18,0,False
2026-04-27,22:15 - 22:30,18400,18511.506,22:15,2026-04-27 22:15:00,22,Monday,4,April,0 days 00:15:00,111.50600000000122,111.50600000000122,12433.588036000272,0.6023604994645018,Underforecast,2026,18,0,False
2026-04-27,22:30 - 22:45,18100,18032.824,22:30,2026-04-27 22:30:00,22,Monday,4,April,0 days 00:15:00,-67.17599999999948,67.17599999999948,4512.61497599993,0.372520687830145,Overforecast,2026,18,0,False
2026-04-27,22:45 - 23:00,17800,17639.512,22:45,2026-04-27 22:45:00,22,Monday,4,April,0 days 00:15:00,-160.4880000000012,160.4880000000012,25756.398144000384,0.909821088021036,Overforecast,2026,18,0,False
2026-04-27,23:00 - 23:15,17450,17293.107,23:00,2026-04-27 23:00:00,23,Monday,4,April,0 days 00:15:00,-156.89300000000003,156.89300000000003,24615.41344900001,0.9072574407826195,Overforecast,2026,18,0,False
2026-04-27,23:15 - 23:30,17050,16936.854,23:15,2026-04-27 23:15:00,23,Monday,4,April,0 days 00:15:00,-113.14600000000064,113.14600000000064,12802.017316000145,0.668046143634471,Overforecast,2026,18,0,False
2026-04-27,23:30 - 23:45,16750,16733.656,23:30,2026-04-27 23:30:00,23,Monday,4,April,0 days 00:15:00,-16.34400000000096,16.34400000000096,267.1263360000314,0.09767142338769819,Overforecast,2026,18,0,False
2026-04-27,23:45 - 24:00,16400,16409.014,23:45,2026-04-27 23:45:00,23,Monday,4,April,0 days 00:15:00,9.013999999999214,9.013999999999214,81.25219599998583,0.054933221459858676,Underforecast,2026,18,0,False
2026-04-28,00:00 - 00:15,16200,16322.091,00:00,2026-04-28 00:00:00,0,Tuesday,4,April,0 days 00:15:00,122.09100000000035,122.09100000000035,14906.212281000086,0.7480107787660315,Underforecast,2026,18,1,False
2026-04-28,00:15 - 00:30,16050,15964.814,00:15,2026-04-28 00:15:00,0,Tuesday,4,April,0 days 00:15:00,-85.1859999999997,85.1859999999997,7256.654595999948,0.5335859221410264,Overforecast,2026,18,1,False
2026-04-28,00:30 - 00:45,15900,15854.822,00:30,2026-04-28 00:30:00,0,Tuesday,4,April,0 days 00:15:00,-45.177999999999884,45.177999999999884,2041.0516839999896,0.28494801139993803,Overforecast,2026,18,1,False
2026-04-28,00:45 - 01:00,15750,15774.922,00:45,2026-04-28 00:45:00,0,Tuesday,4,April,0 days 00:15:00,24.92200000000048,24.92200000000048,621.1060840000239,0.15798493330109956,Underforecast,2026,18,1,False
2026-04-28,01:00 - 01:15,15600,15683.642,01:00,2026-04-28 01:00:00,1,Tuesday,4,April,0 days 00:15:00,83.64199999999983,83.64199999999983,6995.98416399997,0.5333072509561225,Underforecast,2026,18,1,False
2026-04-28,01:15 - 01:30,15500,15658.752,01:15,2026-04-28 01:15:00,1,Tuesday,4,April,0 days 00:15:00,158.7520000000004,158.7520000000004,25202.19750400013,1.0138228129547004,Underforecast,2026,18,1,False
2026-04-28,01:30 - 01:45,15400,15583.031,01:30,2026-04-28 01:30:00,1,Tuesday,4,April,0 days 00:15:00,183.03100000000086,183.03100000000086,33500.346961000316,1.174553268873051,Underforecast,2026,18,1,False
2026-04-28,01:45 - 02:00,15350,15317.579,01:45,2026-04-28 01:45:00,1,Tuesday,4,April,0 days 00:15:00,-32.42100000000028,32.42100000000028,1051.121241000018,0.21165877453610832,Overforecast,2026,18,1,False
2026-04-28,02:00 - 02:15,15350,15266.566,02:00,2026-04-28 02:00:00,2,Tuesday,4,April,0 days 00:15:00,-83.43399999999929,83.43399999999929,6961.232355999881,0.5465145206852627,Overforecast,2026,18,1,False
2026-04-28,02:15 - 02:30,15350,15308.543,02:15,2026-04-28 02:15:00,2,Tuesday,4,April,0 days 00:15:00,-41.457000000000335,41.457000000000335,1718.6828490000278,0.27080957345189766,Overforecast,2026,18,1,False
2026-04-28,02:30 - 02:45,15350,15308.391,02:30,2026-04-28 02:30:00,2,Tuesday,4,April,0 days 00:15:00,-41.60900000000038,41.60900000000038,1731.3088810000315,0.27180518187705277,Overforecast,2026,18,1,False
2026-04-28,02:45 - 03:00,15350,15421.371,02:45,2026-04-28 02:45:00,2,Tuesday,4,April,0 days 00:15:00,71.37099999999919,71.37099999999919,5093.819640999884,0.4628058037122587,Underforecast,2026,18,1,False
2026-04-28,03:00 - 03:15,15350,15493.497,03:00,2026-04-28 03:00:00,3,Tuesday,4,April,0 days 00:15:00,143.4969999999994,143.4969999999994,20591.389008999824,0.9261756722836646,Underforecast,2026,18,1,False
